,summary,Hazard,Mitigation,Impacts,Causes,word
efforts intensify,2.3850239077752944,0.574985977167476,-0.1780785492880299,-0.32719351916916156,-0.06415923607522234,efforts intensify
intensify reopen,2.398717213085972,0.5853518912427951,-0.18380350068678358,-0.33291847056791535,-0.0698841874739761,intensify reopen
flood-affected,2.4069063147899428,0.5914444047267812,-0.18721163683523653,-0.33632660671636816,-0.07329232362242898,flood-affected
reopen flood-affected,2.4069063147899428,0.5914444047267812,-0.18721163683523653,-0.33632660671636816,-0.07329232362242898,reopen flood-affected
schools,6.233168442663742,1.2728009367241744,-1.138754182567471,-0.9440467316984478,-1.0248348693546634,schools
flood-affected school+s,2.426845583719101,0.6059564628079247,-0.19546170115069494,-0.34457667103182676,-0.08154238793788729,flood-affected school+s
Beaufort,3.7429471472422517,1.0831312952459016,-0.62874270916926,-0.7778576790503918,-0.5148233959564524,Beaufort
school+s beaufort,2.4440655643612543,0.6181352503298212,-0.2025322683847701,-0.35164723826590194,-0.08861295517196253,school+s beaufort
beaufort kota,2.4602714017579976,0.6293098327121861,-0.2091410705502255,-0.3582560404313573,-0.09522175733741789,beaufort kota
being intensified,3.0449704807469247,0.9083108298555854,-0.4223606075524099,-0.5714755774335417,-0.3084412943396023,being intensified
intensified ensure,3.1650889943245937,0.9464521017958868,-0.4610505742443675,-0.6101655441254994,-0.3471312610315599,intensified ensure
ensure that,3.2426020993778137,0.9688762214257253,-0.4852455253437149,-0.6343604952248468,-0.3713262121309074,ensure that
that school+s,3.0984190079995906,0.9258280812963804,-0.4397613847522217,-0.5888763546333535,-0.32584207153941425,that school+s
school+s affected,5.387605737226742,1.206949274854011,-0.9929704824101916,-0.7982630315411683,-0.879051169197384,school+s affected
affected recent,4.067352641952163,1.1374383138127642,-0.7118617320665954,-0.8609767019477271,-0.5979424188537877,affected recent
floods beaufort,3.3799389079680755,1.0050067888404142,-0.5267270355394478,-0.6758420054205794,-0.4128077223266401,floods beaufort
ready,3.360215870954548,1.000076911202104,-0.5208746199927696,-0.6699895898739012,-0.406955306779962,ready
beaufort ready,3.360215870954548,1.000076911202104,-0.5208746199927696,-0.6699895898739012,-0.406955306779962,beaufort ready
ready before,3.2685308641255832,0.976033371294742,-0.49321000770171,-0.6423249775828418,-0.3792906944889021,ready before
before the,3.1854093486890753,0.9524855776261822,-0.46745020546037724,-0.616565175341509,-0.35353089224756956,before the
month-long,3.9093246149186935,1.0358454368307382,-0.6722340270934113,-0.577205765197867,-0.5583147138806038,month-long
the month-long,3.1460034620469455,0.940680316513412,-0.4550023058689378,-0.6041172757500696,-0.34108299265613023,the month-long
holiday,3.834376955571808,1.0204417483065842,-0.652876359701112,-0.5578480978055675,-0.5389570464883044,holiday
month-long holiday,3.834376955571808,1.0204417483065842,-0.652876359701112,-0.5578480978055675,-0.5389570464883044,month-long holiday
holiday end+s,3.008246121174207,0.895725907937908,-0.41022662571273716,-0.559341595593869,-0.29630731249992953,holiday end+s
end+s next,2.9810885679364065,0.8861138506952496,-0.40115792584205945,-0.5502728957231913,-0.2872386126292519,end+s next
next monday,2.9565238726012573,0.8771850032694896,-0.3928836116353531,-0.541998581516485,-0.2789642984225455,next monday
monday february,2.921663595784304,0.8641132076004271,-0.3810225794059461,-0.5301375492870779,-0.2671032661931385,monday february
Educati…,2.439113091422638,0.614665365467204,-0.20050388687930962,-0.3496188567604415,-0.08658457366650213,Educati…
sabah educati…,2.439113091422638,0.614665365467204,-0.20050388687930962,-0.3496188567604415,-0.08658457366650213,sabah educati…
+1526,2.423972447164895,0.6038929454828389,-0.1942771022348433,-0.3433920721159751,-0.08035778902203561,+1526
educati… +1526,2.423972447164895,0.6038929454828389,-0.1942771022348433,-0.3433920721159751,-0.08035778902203561,educati… +1526
+1526 chars,2.4157677393925554,0.59794947556744,-0.19088654186750442,-0.34000151174863613,-0.07696722865469671,+1526 chars
Pummels,2.318406017470337,0.3356167780075436,-0.14974928888167094,-0.2988642587628026,0.24329962837025526,Pummels
snow pummels,2.318406017470337,0.3356167780075436,-0.14974928888167094,-0.2988642587628026,0.24329962837025526,snow pummels
pummels the,2.321844879511829,0.33638394170089925,-0.15123147712855786,-0.3003464470096895,0.24548198969582655,pummels the
Mid-Atlantic,6.961435771955759,0.09051133482267426,-0.07354746587050309,-0.13033044994284698,0.21481200685430007,Mid-Atlantic
Prepares,2.8715555613919435,0.44286490112553634,-0.36372329116570806,-0.5128382610468397,0.4808517292371481,Prepares
Likely,2.9433822294621894,0.4288806144574664,-0.3884287390846083,-0.5375437089657401,0.5268809013494725,Likely
flooding virginia,2.357347038738396,0.34361353728110033,-0.16640625136831244,-0.3155212212494441,0.26799361741897637,flooding virginia
virginia state,2.3642198603981885,0.34486526832158215,-0.16931749954534808,-0.3184324694264798,0.2723536882247673,virginia state
police,7.10228439208614,0.10609731307360407,-0.023687287144858165,-0.07670286072122344,0.056908309899202,police
state police,2.3685990930150176,0.3456374599060385,-0.17116808115842666,-0.32028305103955845,0.27513313383985627,state police
police reported,2.373975818484497,0.34655838741655004,-0.17343551092955253,-0.3225504808106843,0.2785473676285142,police reported
700,2.3813569653844158,0.34777366972922347,-0.17653987950400718,-0.32565484938513894,0.28323800569114876,700
reported 700,2.3813569653844158,0.34777366972922347,-0.17653987950400718,-0.32565484938513894,0.28323800569114876,reported 700
accidents,5.636495479004988,0.2466058886337554,-0.12954545481198884,-0.20200218193168756,0.2066287796522922,accidents
700 accident+s,2.3848232460575085,0.34832475315074374,-0.17799441169978744,-0.32710938158091923,0.28544242234279615,700 accident+s
accident+s and,2.394049483051681,0.3497301676952597,-0.18185567730792432,-0.3309706471890561,0.2913157444570256,accident+s and
and dozens,2.397986047651409,0.3503025506016618,-0.18349863903473587,-0.33261360891586744,0.2938245305669764,and dozens
injuries,20.8226639690997,-0.12896926547756132,0.04105281808914444,0.03561714051686837,0.0015004844101725301,injuries
dozens injuries,2.4085281438387027,0.3517547185478137,-0.1878852330077176,-0.33700020288884924,0.30055226904696636,dozens injuries
injuries tuesday,2.4189939171214085,0.3530797197699417,-0.19222111777295783,-0.34133608765408946,0.30724585088532547,injuries tuesday
sheltering,2.440449975892713,0.3554309434611984,-0.20105183942550375,-0.35016680930663563,0.3210193248947784,sheltering
people sheltering,2.440449975892713,0.3554309434611984,-0.20105183942550375,-0.35016680930663563,0.3210193248947784,people sheltering
sheltering with,2.457913989417807,0.3569812014037907,-0.20818241920497055,-0.35729738908610253,0.33228521891148916,sheltering with
with black,2.4667785756687386,0.35764324043028656,-0.21178247980077336,-0.36089744968190496,0.3380235640866362,with black
umbrella,2.4783323723790156,0.3583801582483676,-0.21645530427529985,-0.36557027415643145,0.345523125869657,umbrella
black umbrella,2.4783323723790156,0.3583801582483676,-0.21645530427529985,-0.36557027415643145,0.345523125869657,black umbrella
walk,2.502700521982277,0.3594694089073267,-0.2262397584348806,-0.3753547283160124,0.3614154880076579,walk
umbrella walk,2.502700521982277,0.3594694089073267,-0.2262397584348806,-0.3753547283160124,0.3614154880076579,umbrella walk
walk through,2.515475347482487,0.3597905401599364,-0.23133119142925562,-0.3804461613103874,0.36978611802383976,walk through
through snow,2.538795950716158,0.35994022367060674,-0.24055933426267023,-0.38967430414380205,0.38513019329356607,through snow
snow the,7.958873291221879,-0.007660755213721616,-0.024604878585163262,-0.07178972994309549,0.16627114073319674,snow the
Capitol,2.583050057776581,0.3587192310995029,-0.2578402944038896,-0.40695526428502127,0.41442660019696514,Capitol
the capitol,2.583050057776581,0.3587192310995029,-0.2578402944038896,-0.40695526428502127,0.41442660019696514,the capitol
capitol feb,2.6459374960687487,0.3538235339926464,-0.28189484414221594,-0.4310098140233477,0.4562235866497357,capitol feb
2025 during,2.7883246634137935,0.3316059209853348,-0.3343103371838854,-0.4834253070650172,0.549120033701833,2025 during
snowstorm,17.22028312261527,-0.0355685619780208,-0.08054944055136493,-0.0968256336589343,0.28494571785700734,snowstorm
during snowstorm,2.9988735362172636,0.2818103464212214,-0.4071061310008127,-0.5562211008819444,0.6736612488230713,during snowstorm
snowstorm washington,2.903074518707398,0.35788889563858467,-0.374639755037852,-0.5237547249189838,0.5761020654268959,snowstorm washington
ce…,2.5592329767559057,0.45859610216318,-0.24857699591569515,-0.39769196579682703,0.2831911917891119,ce…
the ce…,2.5592329767559057,0.45859610216318,-0.24857699591569515,-0.39769196579682703,0.2831911917891119,the ce…
+6493,2.541882440085776,0.4500000007241967,-0.24177432545553768,-0.39088929533666955,0.28186098183803787,+6493
ce… +6493,2.541882440085776,0.4500000007241967,-0.24177432545553768,-0.39088929533666955,0.28186098183803787,ce… +6493
+6493 char+s,2.523550389001549,0.4410437947392658,-0.2345361952746871,-0.38365116515581893,0.28000203476486707,+6493 char+s
Babarmahal,19.43439771788784,0.0077149242466876275,-0.06521989364669359,0.09446117266598332,-0.12900738000299602,Babarmahal
babarmahal flooded,6.101311346379462,-0.08250174078581575,0.047308946299121496,-0.010080092629664344,0.039253770363512276,babarmahal flooded
Melamchi,27.894252501820155,-0.17707007125088858,0.054247027385627374,0.06166696596556268,-0.02785327688500009,Melamchi
flooded melamchi,9.454981794875717,-0.11786032285182678,0.05136778357627699,0.01599031019549372,0.01634567364633702,flooded melamchi
melamchi water,6.474593941993364,-0.08791973807255599,0.04800713486760422,-0.006118374734578044,0.035899785994216574,melamchi water
water pipe,17.33539942349219,-0.15399599014929474,0.054322752699653795,0.043140184969866345,-0.009683915208873236,water pipe
bursts,10.018680696302033,-0.12184951142757897,0.05175158629850844,0.01896512391329627,0.013603161728900477,bursts
pipe bursts,10.018680696302033,-0.12184951142757897,0.05175158629850844,0.01896512391329627,0.013603161728900477,pipe bursts
KATHMANDU,12.568006513298574,0.05067759575082024,-0.06404765345306306,0.06299158811337698,-0.10791438271076671,KATHMANDU
bursts kathmandu,6.92281030381847,-0.09376564557039278,0.0487298140340958,-0.0018312602365737943,0.03222004373101431,bursts kathmandu
kathmandu burst,11.409182329371758,-0.13033480828744914,0.0525188225998152,0.025314296752303674,0.007659728609946934,kathmandu burst
the melamchi,22.033130124569745,-0.16721851578135064,0.05328838181220387,0.05457895986121486,-0.020220534458509572,the melamchi
drinking,30.132214535496495,-0.17219398368070704,0.05325964337055389,0.061877902523123064,-0.03144257323785771,drinking
melamchi drinking,24.941503143816185,-0.17219816470052163,0.05415275645256643,0.0578747583585384,-0.02398280568323375,melamchi drinking
drinking water,29.9994217522664,-0.1667320314985279,0.05240251020048955,0.06041477827687779,-0.032122022243416745,drinking water
pipe has,18.077101476446238,-0.15610761560350303,0.05446144258871147,0.04473642422849697,-0.011283977450036111,pipe has
caused severe,33.573272853477214,-0.18311541689072072,0.05596621038570261,0.06512765214848318,-0.032388945793284406,caused severe
the babarmahal,14.235613615724317,-0.12693246335671335,0.05012036403976335,0.031607522566293116,-0.00513897351018461,the babarmahal
babarmahal area,16.66512177405805,0.07601092418181227,0.00027485253933713606,-0.014239137365690631,-0.059757549707754744,babarmahal area
entered,14.124372226719236,-0.05539032190740709,0.03439262075428075,0.014981102038959995,-0.019793328829309377,entered
water entered,14.124372226719236,-0.05539032190740709,0.03439262075428075,0.014981102038959995,-0.019793328829309377,water entered
entered the,13.175382391877303,-0.07545625448802935,0.03948209512153935,0.017568272531618332,-0.01171311884431088,entered the
submerging,12.542368391774676,-0.006463089791171483,-0.0018844291122556334,0.02803963362374334,-0.04873285991441442,submerging
premises submerging,11.985146364064958,-0.09051555041880956,0.043559875144546074,0.018014635358870636,-0.003288555657612718,premises submerging
submerging the,13.175382391877303,-0.07545625448802935,0.03948209512153935,0.017568272531618332,-0.01171311884431088,submerging the
floor,10.768509647350497,-0.10097146944311743,0.04348343723849862,0.0205386310851956,0.0020044132338862147,floor
ground floor,10.768509647350497,-0.10097146944311743,0.04348343723849862,0.0205386310851956,0.0020044132338862147,ground floor
floor the,13.175382391877303,-0.07545625448802935,0.03948209512153935,0.017568272531618332,-0.01171311884431088,floor the
Special,10.264491127249483,-0.10565390926729425,0.040989788489478166,0.024449492743160516,0.002130721181892244,Special
the special,10.264491127249483,-0.10565390926729425,0.040989788489478166,0.024449492743160516,0.002130721181892244,the special
Court,13.556294600209661,-0.12933923609447584,0.03657057236470177,0.047044231729637134,-0.01582172175353833,Court
special court,10.00707346544655,-0.10857942646959215,0.03873698856392846,0.027778446340379306,0.0013407985407769937,special court
court and,9.837297334504285,-0.11107729295439829,0.03651797649978355,0.031054897979523894,0.00015582131498595716,court and
Kathmandu,20.954768507305204,-0.16035793930316244,0.0478675216354017,0.05678421557033777,-0.023507661632873794,Kathmandu
and kathmandu,9.735063206879316,-0.1130200157360424,0.03467716470994008,0.03379289900365509,-0.001022734151355917,and kathmandu
District,6.123783363194525,-0.09871403642943326,0.010580229032750584,0.04046523212302341,0.004814764981982197,District
kathmandu district,6.123783363194525,-0.09871403642943326,0.010580229032750584,0.04046523212302341,0.004814764981982197,kathmandu district
district court,6.335353835300985,-0.08112281586973902,0.02925949275909121,0.011932770611221702,0.019867578269882422,district court
buildings,23.717513372897272,-0.2454701454030466,-0.02829859092256164,0.16802260868802762,-0.09693518999014884,buildings
court buildings,6.514384315173646,-0.1674897642538578,-0.0464208937414466,0.131006254454365,-0.05252381941749137,court buildings
resul+t all,6.458317277452675,-0.10566423375169369,0.028002156204933862,0.025915940204228213,0.01739760553701446,resul+t all
documents,6.679385980319224,-0.060279375641642985,0.006994170823467029,0.028717060331615085,-0.004456765054207009,documents
all documents,6.517904847250552,-0.10347338911219145,0.03146725318253206,0.021197224374062386,0.02001631730485815,all documents
documents and,6.699725908598143,-0.10005184988222277,0.03828763265012772,0.01253716228944437,0.02456951926301727,documents and
compu…,6.7855349809048775,-0.09925949711477483,0.04053556780996511,0.009933998239620526,0.025842174162548196,compu…
and compu…,6.7855349809048775,-0.09925949711477483,0.04053556780996511,0.009933998239620526,0.025842174162548196,and compu…
compu… kathmandu,6.955279094136824,-0.09844479824449134,0.04405066135999707,0.0061956960510641005,0.027540891056915703,compu… kathmandu
+314,5.854990437692981,-0.06513754988898376,0.0437517919049851,-0.016131958883390873,0.03880850403342068,+314
kathmandu +314,5.854990437692981,-0.06513754988898376,0.0437517919049851,-0.016131958883390873,0.03880850403342068,kathmandu +314
+314 char+s,5.789651952579022,-0.06470250061645687,0.043748443285304035,-0.01676959065516359,0.03959837752824946,+314 char+s
Babar,13.419974338332349,-0.14012004496378835,0.05332275036728472,0.032668494551023934,0.0006217201161504611,Babar
Mahal,13.81508918192223,-0.14178322053579492,0.0534510527789878,0.03392139629620703,-0.0005937669160603707,Mahal
babar mahal,13.81508918192223,-0.14178322053579492,0.0534510527789878,0.03392139629620703,-0.0005937669160603707,babar mahal
mahal flooded,5.545962615038625,-0.07329963681770445,0.046061418658974604,-0.01678579673374242,0.04483132034708516,mahal flooded
melamchi pipe,5.773130588523613,-0.07724797460644708,0.046606124858046584,-0.01391190908242102,0.042456059100991886,melamchi pipe
Pictures,5.947959562496436,-0.08010870981291532,0.04699194960070284,-0.011826587324246985,0.04071837784997042,Pictures
bursts pictures,5.947959562496436,-0.08010870981291532,0.04699194960070284,-0.011826587324246985,0.04071837784997042,bursts pictures
pictures pipe,5.773130588523613,-0.07724797460644708,0.046606124858046584,-0.01391190908242102,0.042456059100991886,pictures pipe
pipe the,9.99518542340939,-0.12169038130410043,0.0517365613732342,0.01884632973832763,0.013713194400695431,pipe the
network,12.438871145212119,0.14921842110658812,-0.01838742215582233,-0.04495024007316947,-0.0640161301791972,network
supply network,11.58645669228013,-0.13130127324411367,0.05260202758902904,0.02603920967168201,0.006973319565654168,supply network
network burst,10.67202289991619,-0.12605166928003347,0.05213983427312408,0.022105870728458196,0.010678480124163035,network burst
burst babar,10.684590911238748,-0.12612853432636606,0.052146783829648796,0.02216338666107282,0.010624640798380845,burst babar
mahal kathmandu,14.594800692687874,-0.14486382998370434,0.053682487063345684,0.036243959956946514,-0.0028596182537983577,mahal kathmandu
kathmandu wednesday,17.184564216303517,-0.15355024426380603,0.05429303924658333,0.042803287352639795,-0.009347190997700176,kathmandu wednesday
wednesday afternoon,22.149078454505233,-0.09934232646884006,0.005477101067388976,0.07647144934617693,-0.0664026300821856,wednesday afternoon
afternoon flooding,36.56900707151151,-0.1863154369219889,0.056116097410415365,0.06753181601326379,-0.03495705364177394,afternoon flooding
the street,20.079222664027334,-0.16302225994756922,0.052891010145569635,0.05153586605409062,-0.01701249053967331,the street
street and,15.413770464566603,-0.14784445767850912,0.05389886928638961,0.03849319842504001,-0.0050695658095091765,street and
and buildings,20.286262141648443,-0.2291150575458815,-0.01819019013187416,0.14985294627092616,-0.08030188790331422,and buildings
either,14.390946698953705,-0.15838240127989256,0.03841408275572337,0.059191535360145944,-0.01680656263211133,either
buildings either,14.390946698953705,-0.15838240127989256,0.03841408275572337,0.059191535360145944,-0.01680656263211133,buildings either
side,13.497957739128417,-0.15104989007376293,0.04205311931734238,0.050544037756186024,-0.010393592849837267,side
either side,13.497957739128417,-0.15104989007376293,0.04205311931734238,0.050544037756186024,-0.010393592849837267,either side
pip…,6.6346201841527765,-0.09355692356881802,0.04442776865951147,0.0017930563097996932,0.030946976561830222,pip…
water pip…,6.6346201841527765,-0.09355692356881802,0.04442776865951147,0.0017930563097996932,0.030946976561830222,water pip…
pip… +703,6.497162049501677,-0.09139931790636423,0.04452755503379592,-9.910281939515848e-05,0.03242020616040831,pip… +703
+703 char+s,6.3919839920423005,-0.08971791296483865,0.04457996484267132,-0.0015541850259256297,0.03355620912068866,+703 char+s
Especially,5.282614614195232,0.09973245660229195,-0.02015284174495403,-0.08984268898826264,0.08232601635023987,Especially
especially heavy,5.207940322026666,0.10429628910868405,-0.018708040404091866,-0.08918562619595378,0.07432095948090084,especially heavy
heavy snowfall,12.85196271946991,-0.06931211902318606,0.03218073820057213,0.008993700911392037,0.009920914023713617,heavy snowfall
nea…,5.113686234780714,0.1408273879775173,-0.025165249630373924,-0.0971804698696026,0.05397375998208095,nea…
snowfall nea…,5.113686234780714,0.1408273879775173,-0.025165249630373924,-0.0971804698696026,0.05397375998208095,snowfall nea…
nea… snow,5.10710953340346,0.15572052200127648,-0.028927063720573094,-0.10125882141335837,0.04791250327530963,nea… snow
+4581,4.607835933013024,0.1818272153180369,-0.0700952959284487,-0.15183716842325629,0.14731305731430888,+4581
th… +4581,4.607835933013024,0.1818272153180369,-0.0700952959284487,-0.15183716842325629,0.14731305731430888,th… +4581
+4581 char+s,4.548556346976917,0.16194863268253143,-0.06024491615834205,-0.14219763005818672,0.14415110039499973,+4581 char+s
Freezing,5.601228299473902,0.038099568785027134,-0.03716088745427631,-0.10432796360101919,0.1880155476579792,Freezing
Pummel,2.444247797992942,0.3186415447508469,-0.20260682728403195,-0.3517217971651637,0.36369191817377633,Pummel
the snowstorm,2.914533143416185,0.19769690394322112,-0.37857905111701157,-0.5276940209981433,0.7021883287068722,the snowstorm
snowstorm that,2.858116679353314,0.22744439843717282,-0.359032304973864,-0.5081472748549957,0.6606911504712438,snowstorm that
blew,2.760901487646157,0.26746298919214595,-0.32442665313069047,-0.47354162301182234,0.5899973573400298,blew
that blew,2.760901487646157,0.26746298919214595,-0.32442665313069047,-0.47354162301182234,0.5899973573400298,that blew
blew into,2.703294237042157,0.2941928625434823,-0.3033405178749484,-0.45245548775608013,0.5409361807615157,blew into
state+s tuesday,2.5781331634764695,0.3847457009483058,-0.2559349577487789,-0.4050499276299105,0.3837658121367646,state+s tuesday
tuesday caused,2.5699555466935466,0.40125297624896566,-0.25275800252465686,-0.40187297240578845,0.3601275076470896,tuesday caused
caused accidents,2.5664915383642803,0.4154279815999849,-0.2514092068310337,-0.4005241767121656,0.3414774198148474,caused accidents
accidents icy,2.567994444264697,0.44234270009948096,-0.2519946231505733,-0.4011095930317049,0.3099838069943835,accidents icy
icy road+s,2.5704799642930634,0.45104776403156,-0.2529620387780892,-0.40207700865922086,0.30077708187611,icy road+s
school,2.5975544174145613,0.4983500260850755,-0.2634397944643084,-0.41255476434544014,0.2570869709728833,school
prompted school,2.5975544174145613,0.4983500260850755,-0.2634397944643084,-0.41255476434544014,0.2570869709728833,prompted school
school closures,2.616127480324983,0.5200005964649018,-0.27056456419223956,-0.4196795340733714,0.23966982543039606,school closures
+5160,2.775819589300474,0.5352032173150787,-0.3298154518611038,-0.47893042174223555,0.3213135308015577,+5160
th… +5160,2.775819589300474,0.5352032173150787,-0.3298154518611038,-0.47893042174223555,0.3213135308015577,th… +5160
+5160 char+s,2.724593065470363,0.5149965061385915,-0.31118848396499094,-0.4603034538461227,0.3178831157989498,+5160 char+s
mudslides atmospheric,9.923930172006823,-0.15887312603883988,0.010965070552216674,-0.0020586907832603795,0.13896122551199896,mudslides atmospheric
looms,8.30594999837684,-0.13209133149643457,0.024554633398602765,-0.007018034224732312,0.10868259554238917,looms
river looms,8.30594999837684,-0.13209133149643457,0.024554633398602765,-0.007018034224732312,0.10868259554238917,river looms
looms nan,7.9262059208970825,-0.12193721400029844,0.031264847498834535,-0.0038709790200791303,0.0855467329588364,looms nan
+702,4.912754775581318,0.013723120632743802,0.02428991599596051,-0.045755885273483905,0.04032227964749703,+702
us+e +702,4.912754775581318,0.013723120632743802,0.02428991599596051,-0.045755885273483905,0.04032227964749703,us+e +702
+702 chars,4.887800289966346,0.014726791783916986,0.024131327610207656,-0.04627318940416179,0.04042466668203346,+702 chars
RM63mil,3.063757953266426,0.9145731188101671,-0.42851165255573526,-0.5776266224368672,-0.3145923393429277,RM63mil
rm63mil for,3.1174176674482106,0.9318389481255769,-0.44587438919674216,-0.5949893590778738,-0.3319550759839345,rm63mil for
for sabah,2.3298347512133093,0.530785960109907,-0.154666743609987,-0.3037817134911188,-0.04074743039717954,for sabah
sabah school+s,3.1087404428851757,0.8710732259653429,-0.4430870426413664,-0.46125026968370314,-0.3291677294285586,sabah school+s
school+s kota,2.351372449479547,0.5485162878311798,-0.16386857951079323,-0.31298354939192496,-0.049949266297985545,school+s kota
kinabalu the,2.848552831807121,0.8350543036317355,-0.3556804877777277,-0.5047954576588595,-0.2417611745649202,kinabalu the
Education,3.952148965870519,1.0821506785667658,-0.6831288737419011,-0.701292100784238,-0.5692095605290936,Education
the education,2.8401066846752303,0.8315440421625158,-0.3527110172675816,-0.5018259871487135,-0.23879170405477404,the education
Ministry,3.202787494410615,0.9575564939196887,-0.472890923402069,-0.6220058932832009,-0.3589716101892615,Ministry
education ministry,2.8282777591226234,0.826571595704617,-0.3485373614963635,-0.4976523313774953,-0.23461804828355598,education ministry
ministry has,2.8493725880539675,0.8353932377979687,-0.35596822627625024,-0.5050831961573821,-0.24204891306344256,ministry has
allocated,2.873910845527271,0.8453973269595614,-0.3645431669078847,-0.5136581367890165,-0.250623853695077,allocated
has allocated,2.873910845527271,0.8453973269595614,-0.3645431669078847,-0.5136581367890165,-0.250623853695077,has allocated
allocated rm63mil,2.7858806066347825,0.8081893144153576,-0.3334334204514632,-0.48254839033259506,-0.21951410723865553,allocated rm63mil
for school+s,2.868360127722575,0.8431580172242175,-0.36260988317418047,-0.5117248530553122,-0.24869056996137287,for school+s
school+s badly,3.17512607670067,0.9494464926626269,-0.4642167415268526,-0.6133317114079843,-0.3502974283140448,school+s badly
badly affected,3.287005415201729,0.981033555006392,-0.4988463429144663,-0.6479613127955982,-0.38492702970165876,badly affected
affected the,15.762592665167507,0.7635714550822411,-0.326918851968505,-0.3250043690913488,-0.3689414543259715,affected the
floods sabah,4.67511567631865,1.156377541996116,-0.8511233068056302,-0.7560950449100857,-0.7372039935928224,floods sabah
sabah education,3.0309175740167773,0.8423902217689329,-0.4177348041596492,-0.4358980312019862,-0.3038154909468417,sabah education
education department,2.5779707670787304,0.7030384700543623,-0.25587196584637345,-0.4049869357275052,-0.14195265263356582,education department
director,2.511532221502463,0.6629432751473702,-0.229762414484084,-0.37887738436521584,-0.11584310127127642,director
department director,2.511532221502463,0.6629432751473702,-0.229762414484084,-0.37887738436521584,-0.11584310127127642,department director
director datuk,2.471354722944207,0.6367976676527024,-0.21363587188587538,-0.3627508417670071,-0.09971655867306793,director datuk
Raisin,2.4492318043752626,0.6217272484017893,-0.2046438269287353,-0.3537587968098671,-0.09072451371592757,Raisin
datuk raisin,2.4492318043752626,0.6217272484017893,-0.2046438269287353,-0.3537587968098671,-0.09072451371592757,datuk raisin
Saidin,2.426914944136232,0.6060061652660913,-0.19549028122453144,-0.34460525110566326,-0.08157096801172382,Saidin
raisin saidin,2.426914944136232,0.6060061652660913,-0.19549028122453144,-0.34460525110566326,-0.08157096801172382,raisin saidin
saidin said,2.407556825905242,0.5919250125029101,-0.18748186888406432,-0.33659683876519597,-0.07356255567125668,saidin said
allocation,2.3860568704191785,0.5757758615582128,-0.17851155921095746,-0.3276265290920893,-0.06459224599814987,allocation
the allocation,2.3860568704191785,0.5757758615582128,-0.17851155921095746,-0.3276265290920893,-0.06459224599814987,the allocation
+2438,2.351372449479547,0.5485162878311798,-0.16386857951079323,-0.31298354939192496,-0.049949266297985545,+2438
allocation +2438,2.351372449479547,0.5485162878311798,-0.16386857951079323,-0.31298354939192496,-0.049949266297985545,allocation +2438
+2438 char+s,2.341662667644757,0.5406022026838271,-0.15973061955640339,-0.30884558943753526,-0.045811306343595835,+2438 char+s
storm threatens,12.56632120372322,-0.1292854178326106,0.026767333754158615,0.002462188450241841,0.08617662707781114,storm threatens
threatens fire,11.191905768730141,-0.06255135068631486,0.037815060021803584,0.009191261688334309,-0.0053406141099124746,threatens fire
fire area+s,18.296159746091707,0.17333084562511133,-0.041798027402249104,-0.054468238307682,-0.04450928489423867,fire area+s
flows winter,9.406723477444384,-0.1366308637388502,0.030603002723325307,-0.005945948589045915,0.10297893381624872,flows winter
delivers,8.47212414038658,-0.13853342054860032,0.019343350894555487,-0.022617813780879324,0.1476793109123257,delivers
storm delivers,8.47212414038658,-0.13853342054860032,0.019343350894555487,-0.022617813780879324,0.1476793109123257,storm delivers
delivers snow,7.880106615879203,-0.12176601156417839,0.03089455773484423,-0.014023812109953532,0.1042692257520653,delivers snow
Midwest,26.48442174441053,0.045065301515167515,-0.012596683088572121,-0.012152394040867542,-0.008823751977099684,Midwest
the midwest,19.039093130719245,0.12751619133482464,-0.039064786698044,-0.05023489775394563,0.0028171131416158944,the midwest
midwest two,7.153759967292876,-0.11880223291711046,0.02450425189178551,-0.02561233413310951,0.13004662141863094,midwest two
two significant,7.084266767155791,-0.12437362118573947,0.017329042731440706,-0.03366558745532858,0.15701923244089272,two significant
significant storms,7.179927657047621,-0.178961160533371,-0.0416756440261838,-0.0950690180731033,0.34841297733341803,significant storms
hitting,18.73867738551948,-0.1855345391232126,0.025398401935347138,0.015909632648408015,0.11065793152320075,hitting
are hitting,6.610539920408699,-0.12896076614447585,0.004705623812151921,-0.05063216893875853,0.20262991963769086,are hitting
hitting two,6.408095480331928,-0.11914291109187548,0.012102548532292466,-0.04452559931577514,0.17667053397932184,hitting two
two different,6.3263479024971385,-0.11628814331274004,0.013804994371500458,-0.04343447915039585,0.17059416725859844,two different
different part+s,6.156473078297489,-0.11235603608290791,0.015006729735690092,-0.043673985399373366,0.1663422843420649,different part+s
country the,7.4962526233101645,-0.1133321523562639,0.03527931947340699,-0.011905531884525087,0.08738054335257107,country the
sam+e time,5.833980916106931,-0.1222492703629599,-0.002676135086119345,-0.06541399362402184,0.2282027447819992,sam+e time
frenzied,5.840746105195699,-0.13966732730916362,-0.022161983467675755,-0.08596364688283799,0.29093182784812405,frenzied
time frenzied,5.840746105195699,-0.13966732730916362,-0.022161983467675755,-0.08596364688283799,0.29093182784812405,time frenzied
frenzied weather,6.103808671837021,-0.19740748821943868,-0.08166894954138884,-0.1463753188667906,0.4551698341816503,frenzied weather
